mode,month,dtrip,dtrip_y2,expansion_factor,draw
fh,11,653.2916088104248,672.6135673522949,1.0295763,41
pr,11,94321.88525390625,77676.8466796875,.82352942,41
sh,11,0,0,1,41
fh,12,1279.310760498047,1535.172912597656,1.2,41
pr,12,0,0,1,41
sh,12,0,0,1,41
fh,1,0,0,1,42
pr,1,0,0,1,42
sh,1,0,0,1,42
fh,2,0,0,1,42
pr,2,0,0,1,42
sh,2,0,0,1,42
fh,3,0,0,1,42
pr,3,0,0,1,42
sh,3,0,0,1,42
fh,4,0,0,1,42
pr,4,8483.712158203125,8483.712158203125,1,42
sh,4,3323.365356445313,3323.365356445313,1,42
fh,5,557.4791584014893,544.2906513214111,.97634262,42
pr,5,45201.95127868652,48326.68286132813,1.0691283,42
sh,5,39241.52197265625,40962.74438476563,1.0438622,42
fh,6,867.1356296539307,861.7945442199707,.99384052,42
pr,6,106155.4064941406,104658.6123046875,.98589998,42
sh,6,224872.6208496094,215871.6171875,.95997286,42
fh,7,2437.567291259766,2458.327209472656,1.0085167,42
pr,7,237960.6591796875,237181.3198242188,.9967249,42
sh,7,359906.2280273438,340676.8859863281,.94657123,42
fh,8,2663.85920715332,2647.531188964844,.99387056,42
pr,8,208386.5029296875,216561.3251953125,1.0392292,42
sh,8,203803.6778564453,215046.2109375,1.0551635,42
fh,9,1107.176918029785,1114.459770202637,1.0065778,42
pr,9,204162.888671875,193475.7858886719,.94765401,42
sh,9,62793.05810546875,59985.2861328125,.95528531,42
fh,10,3134.723663330078,3199.212364196777,1.0205724,42
pr,10,62398.09008789063,65346.35278320313,1.0472492,42
sh,10,23075.68395996094,24850.73657226563,1.0769231,42
fh,11,1064.338098526001,1019.860641479492,.95821118,42
pr,11,133225.7626953125,109715.333984375,.82352942,42
sh,11,0,0,1,42
fh,12,501.7296409606934,602.075569152832,1.2,42
pr,12,0,0,1,42
sh,12,0,0,1,42
fh,1,0,0,1,43
pr,1,0,0,1,43
sh,1,0,0,1,43
fh,2,0,0,1,43
pr,2,0,0,1,43
sh,2,0,0,1,43
fh,3,0,0,1,43
pr,3,0,0,1,43
sh,3,0,0,1,43
fh,4,0,0,1,43
pr,4,2339.60595703125,2339.60595703125,1,43
sh,4,9673.771728515625,9673.771728515625,1,43
fh,5,105.4212431907654,99.21999359130859,.94117647,43
pr,5,6300.068092346191,6601.424346923828,1.0478338,43
sh,5,26827.34103393555,28203.00427246094,1.0512784,43
fh,6,977.8925514221191,981.1850738525391,1.0033669,43
pr,6,93984.03076171875,92345.90087890625,.98257011,43
sh,6,102693.4643554688,95847.2333984375,.93333334,43
fh,7,1815.766994476318,1812.274257659912,.99807644,43
pr,7,292446.9384765625,295514.548828125,1.0104895,43
sh,7,535018.7216796875,503407.0375976563,.94091481,43
fh,8,2630.879524230957,2570.145435333252,.97691488,43
pr,8,223221.7583007813,228204.2822265625,1.022321,43
sh,8,252027.80859375,262517.2294921875,1.0416201,43
fh,9,1089.258811950684,1087.442832946777,.99833286,43
pr,9,177996.533203125,168489.2303466797,.94658715,43
sh,9,13152.12951660156,12272.27184295654,.93310148,43
fh,10,4339.781982421875,4294.048355102539,.98946178,43
pr,10,58072.37170410156,60296.27008056641,1.0382953,43
sh,10,41601.01245117188,44801.09033203125,1.0769231,43
fh,11,496.3999004364014,534.1317977905273,1.0760111,43
pr,11,131805.3413085938,108545.5751953125,.82352942,43
sh,11,0,0,1,43
fh,12,435.4759883880615,522.5711860656738,1.2,43
pr,12,0,0,1,43
sh,12,0,0,1,43
fh,1,0,0,1,44
pr,1,0,0,1,44
sh,1,0,0,1,44
fh,2,0,0,1,44
pr,2,0,0,1,44
sh,2,0,0,1,44
fh,3,0,0,1,44
pr,3,0,0,1,44
sh,3,0,0,1,44
fh,4,0,0,1,44
pr,4,7202.176025390625,7202.176025390625,1,44
sh,4,6460.880126953125,6460.880126953125,1,44
fh,5,656.5227966308594,617.90380859375,.94117647,44
pr,5,503.2584733963013,482.7248177528381,.95919859,44
sh,5,32056.44580078125,32635.90759277344,1.0180763,44
fh,6,1014.907722473145,996.987922668457,.98234344,44
pr,6,62571.99096679688,63129.60302734375,1.0089115,44
sh,6,283000.3784179688,277364.041015625,.98008364,44
fh,7,2683.758201599121,2689.265693664551,1.0020522,44
pr,7,289078.3515625,286885.3583984375,.99241382,44
sh,7,382894.1123046875,367356.6323242188,.95942092,44
fh,8,2242.819374084473,2196.10230255127,.97917038,44
pr,8,206353.6369628906,213049.1533203125,1.0324469,44
sh,8,338715.6577148438,355787.5703125,1.0504019,44
fh,9,762.3816375732422,746.5618000030518,.97924948,44
pr,9,190472.873046875,182138.20703125,.95624226,44
sh,9,29317.56372070313,27627.22727966309,.94234389,44
fh,10,4523.7001953125,4502.96467590332,.99541622,44
pr,10,40948.46594238281,42009.05517578125,1.0259006,44
sh,10,37373.59716796875,40248.4892578125,1.0769231,44
fh,11,1034.282140731812,1000.716934204102,.96754736,44
pr,11,129520.4018554688,106663.8603515625,.82352942,44
sh,11,0,0,1,44
fh,12,1555.47981262207,1866.575775146484,1.2,44
pr,12,0,0,1,44
sh,12,0,0,1,44
fh,1,0,0,1,45
pr,1,0,0,1,45
sh,1,0,0,1,45
fh,2,0,0,1,45
pr,2,0,0,1,45
sh,2,0,0,1,45
fh,3,0,0,1,45
pr,3,0,0,1,45
sh,3,0,0,1,45
fh,4,0,0,1,45
pr,4,4632.997192382813,4632.997192382813,1,45
sh,4,1562.045471191406,1562.045471191406,1,45
fh,5,873.8406777381897,928.7779426574707,1.0628687,45
pr,5,34972.7041015625,37470.75439453125,1.0714285,45
sh,5,30630.99786376953,31490.71691894531,1.028067,45
fh,6,832.230749130249,835.6164855957031,1.0040683,45
pr,6,66001.728515625,65046.1142578125,.98552138,45
sh,6,197799.0051269531,191086.95703125,.9660663,45
fh,7,2781.422676086426,2790.404518127441,1.0032293,45
pr,7,245227.1748046875,244204.5571289063,.99582994,45
sh,7,232249.9326171875,224203.4794921875,.96535432,45
fh,8,2921.376129150391,2831.393424987793,.96919852,45
pr,8,174710.8999023438,181592.056640625,1.0393859,45
sh,8,109086.2294921875,116878.1030273438,1.0714285,45
fh,9,877.2178840637207,873.9354419708252,.99625814,45
pr,9,167094.40234375,160483.6887207031,.96043724,45
sh,9,36339.55615234375,34490.44439697266,.94911575,45
fh,10,4513.58039855957,4551.445343017578,1.0083891,45
pr,10,74876.83129882813,75058.69213867188,1.0024288,45
sh,10,0,0,1,45
fh,11,659.1029376983643,680.7981719970703,1.0329163,45
pr,11,80089.4072265625,65955.982421875,.82352942,45
sh,11,0,0,1,45
fh,12,698.8332939147949,838.5999526977539,1.2,45
pr,12,0,0,1,45
sh,12,0,0,1,45
fh,1,0,0,1,46
pr,1,0,0,1,46
sh,1,0,0,1,46
fh,2,0,0,1,46
pr,2,0,0,1,46
sh,2,0,0,1,46
fh,3,0,0,1,46
pr,3,0,0,1,46
sh,3,0,0,1,46
fh,4,0,0,1,46
pr,4,2567.934631347656,2567.934631347656,1,46
sh,4,6137.10791015625,6137.10791015625,1,46
fh,5,534.7915391921997,538.6219062805176,1.0071623,46
pr,5,30739.87042236328,32682.26611328125,1.0631882,46
sh,5,31716.15823364258,33624.22875976563,1.0601609,46
fh,6,806.8188858032227,812.9283828735352,1.0075723,46
pr,6,53074.11804199219,52983.9033203125,.99830019,46
sh,6,149882.9077148438,146605.2216796875,.97813171,46
fh,7,3350.138732910156,3379.814964294434,1.0088582,46
pr,7,252779.2666015625,251390.9384765625,.99450773,46
sh,7,234849.0322265625,228898.7104492188,.9746632,46
fh,8,2572.424743652344,2533.977439880371,.98505408,46
pr,8,197270.9038085938,206601.3154296875,1.0472975,46
sh,8,200402.3481445313,212641.0546875,1.0610707,46
fh,9,911.8229827880859,889.2701740264893,.97526622,46
pr,9,154725.150390625,150125.837890625,.97027433,46
sh,9,58904.955078125,55462.40786743164,.94155759,46
fh,10,3159.261199951172,3238.822631835938,1.0251836,46
pr,10,64429.70874023438,66466.05737304688,1.0316057,46
sh,10,39751.91162109375,42809.7509765625,1.0769231,46
fh,11,977.2958545684814,935.566650390625,.95730138,46
pr,11,127832.662109375,105273.95703125,.82352942,46
sh,11,0,0,1,46
fh,12,490.4019927978516,588.4823913574219,1.2,46
pr,12,0,0,1,46
sh,12,0,0,1,46
fh,1,0,0,1,47
pr,1,0,0,1,47
sh,1,0,0,1,47
fh,2,0,0,1,47
pr,2,0,0,1,47
sh,2,0,0,1,47
fh,3,0,0,1,47
pr,3,0,0,1,47
sh,3,0,0,1,47
fh,4,0,0,1,47
pr,4,5042.927124023438,5042.927124023438,1,47
sh,4,4762.735473632813,4762.735473632813,1,47
fh,5,1292.654500007629,1360.617309570313,1.0525762,47
pr,5,26702.42942810059,28214.62072753906,1.0566312,47
sh,5,14721.65377807617,15488.20721435547,1.0520698,47
fh,6,965.8394622802734,957.6386184692383,.99150908,47
pr,6,56434.59594726563,55484.85888671875,.98317099,47
sh,6,246510.8642578125,242271.833984375,.98280388,47
fh,7,3092.505187988281,3128.358963012695,1.0115938,47
pr,7,271135.46875,270754.0751953125,.99859333,47
sh,7,443624.1240234375,421239.4877929688,.94954145,47
fh,8,3200.089286804199,3114.088809967041,.97312558,47
pr,8,126322.4350585938,129114.8413085938,1.0221053,47
sh,8,300537.19921875,311306.7763671875,1.0358344,47
fh,9,1014.300800323486,1027.012769699097,1.0125327,47
pr,9,122379.2392578125,119967.9450683594,.98029655,47
sh,9,23595.53588867188,22830.96237182617,.96759671,47
fh,10,3886.850708007813,3948.770736694336,1.0159307,47
pr,10,81694.51806640625,82664.04272460938,1.0118676,47
sh,10,57682.701171875,62119.83203125,1.0769231,47
fh,11,1186.520170211792,1115.339630126953,.940009,47
pr,11,126718.73046875,104356.6015625,.82352942,47
sh,11,0,0,1,47
fh,12,698.609733581543,838.3316802978516,1.2,47
pr,12,0,0,1,47
sh,12,0,0,1,47
fh,1,0,0,1,48
pr,1,0,0,1,48
sh,1,0,0,1,48
fh,2,0,0,1,48
pr,2,0,0,1,48
sh,2,0,0,1,48
fh,3,0,0,1,48
pr,3,0,0,1,48
sh,3,0,0,1,48
fh,4,0,0,1,48
pr,4,5406.62841796875,5406.62841796875,1,48
sh,4,7186.552734375,7186.552734375,1,48
fh,5,371.2834749221802,390.8136653900146,1.0526018,48
pr,5,21416.01809692383,22834.04516601563,1.0662134,48
sh,5,25512.20464706421,27263.36322021484,1.06864,48
fh,6,1022.997665405273,1003.458442687988,.98090005,48
pr,6,79557.50793457031,78337.912109375,.98467028,48
sh,6,304960.2978515625,296212.333984375,.97131443,48
fh,7,3006.616004943848,3042.062171936035,1.0117894,48
pr,7,272402.05078125,271102.1376953125,.99522793,48
sh,7,207467.0268554688,206302.2578125,.99438578,48
fh,8,2039.342712402344,2030.210796356201,.99552214,48
pr,8,269183.34765625,276635.158203125,1.027683,48
sh,8,439746.8237304688,458742.884765625,1.0431978,48
fh,9,1085.522834777832,1088.994029998779,1.0031977,48
pr,9,163279.541015625,155491.81640625,.95230436,48
sh,9,30299.11645507813,28845.09188842773,.95201099,48
fh,10,4148.111457824707,4100.227111816406,.98845637,48
pr,10,65415.78637695313,67627.5,1.0338101,48
sh,10,44006.67895507813,47391.80810546875,1.0769231,48
fh,11,759.8308143615723,763.7058181762695,1.0050998,48
pr,11,79289.12890625,65296.9296875,.82352942,48
sh,11,0,0,1,48
fh,12,612.6656913757324,735.1988296508789,1.2,48
pr,12,0,0,1,48
sh,12,0,0,1,48
fh,1,0,0,1,49
pr,1,0,0,1,49
sh,1,0,0,1,49
fh,2,0,0,1,49
pr,2,0,0,1,49
sh,2,0,0,1,49
fh,3,0,0,1,49
pr,3,0,0,1,49
sh,3,0,0,1,49
fh,4,0,0,1,49
pr,4,12860.13720703125,12860.13720703125,1,49
sh,4,4520.989379882813,4520.989379882813,1,49
fh,5,187.2459106445313,176.2314453125,.94117647,49
pr,5,28887.72793579102,30846.11926269531,1.0677933,49
sh,5,18196.12951660156,18108.67657470703,.9951939,49
fh,6,610.6135368347168,622.6185035705566,1.0196605,49
pr,6,58563.70239257813,57774.64306640625,.98652649,49
sh,6,270912.7111816406,260983.705078125,.96334982,49
fh,7,3380.58708190918,3423.875579833984,1.012805,49
pr,7,274378.53515625,270476.623046875,.98577911,49
sh,7,269922.6044921875,260105.9868164063,.96363175,49
fh,8,3019.479187011719,2939.382591247559,.97347337,49
pr,8,250385.2509765625,257676.7451171875,1.029121,49
sh,8,176843.7204589844,184059.666015625,1.040804,49
fh,9,247.0882987976074,229.4391345977783,.9285714,49
pr,9,199331.81640625,189070.2642822266,.94852024,49
sh,9,45826.33447265625,43830.01940917969,.95643741,49
fh,10,3002.244232177734,3085.332046508789,1.0276753,49
pr,10,71830.88159179688,72629.81994628906,1.0111225,49
sh,10,44378.79443359375,47792.5478515625,1.0769231,49
fh,11,674.7033176422119,703.3355255126953,1.0424367,49
pr,11,111554.0830078125,91868.068359375,.82352942,49
sh,11,0,0,1,49
fh,12,856.2443733215332,1027.49324798584,1.2,49
pr,12,0,0,1,49
sh,12,0,0,1,49
fh,1,0,0,1,50
pr,1,0,0,1,50
sh,1,0,0,1,50
fh,2,0,0,1,50
pr,2,0,0,1,50
sh,2,0,0,1,50
fh,3,0,0,1,50
pr,3,0,0,1,50
sh,3,0,0,1,50
fh,4,0,0,1,50
pr,4,519.4788665771484,519.4788665771484,1,50
sh,4,12466.21728515625,12466.21728515625,1,50
fh,5,917.858039855957,962.6027755737305,1.0487491,50
pr,5,4845.017381191254,5182.327323913574,1.06962,50
sh,5,14902.86022949219,14980.95245361328,1.0052401,50
fh,6,797.697057723999,799.8729476928711,1.0027277,50
pr,6,58130.03540039063,56878.53564453125,.97847068,50
sh,6,208638.7463378906,197656.62890625,.94736302,50
fh,7,2782.539100646973,2817.746574401855,1.012653,50
pr,7,269405.4365234375,268540.0751953125,.99678791,50
sh,7,419667.1435546875,402113.1469726563,.95817161,50
fh,8,1874.018592834473,1838.321453094482,.98095155,50
pr,8,305207.4682617188,309257.3759765625,1.0132693,50
sh,8,355410.2509765625,369135.97265625,1.0386194,50
fh,9,999.6280555725098,1005.087915420532,1.0054619,50
pr,9,122878.251953125,118935.3381347656,.96791202,50
sh,9,23776.08203125,22371.79594421387,.94093704,50
fh,10,2743.801040649414,2833.950149536133,1.0328555,50
pr,10,51505.20849609375,52721.90747070313,1.0236229,50
sh,10,46795.75341796875,50395.4267578125,1.0769231,50
fh,11,749.7291450500488,741.6940650939941,.98928267,50
pr,11,62892.72021484375,51794.0048828125,.82352942,50
sh,11,0,0,1,50
fh,12,1085.896797180176,1303.076156616211,1.2,50
pr,12,0,0,1,50
sh,12,0,0,1,50
fh,1,0,0,1,51
pr,1,0,0,1,51
sh,1,0,0,1,51
fh,2,0,0,1,51
pr,2,0,0,1,51
sh,2,0,0,1,51
fh,3,0,0,1,51
pr,3,0,0,1,51
sh,3,0,0,1,51
fh,4,0,0,1,51
pr,4,12610.857421875,12610.857421875,1,51
sh,4,14613.333984375,14613.333984375,1,51
fh,5,872.2234916687012,868.5321083068848,.99576783,51
pr,5,38456.6948928833,41040.72204589844,1.0671932,51
sh,5,4897.613830566406,4649.045379638672,.949247,51
fh,6,1197.714443206787,1182.168853759766,.98702061,51
pr,6,64421.15478515625,63713.68994140625,.98901814,51
sh,6,135159.1259765625,134633.046875,.9961077,51
fh,7,2800.731002807617,2796.116485595703,.99835241,51
pr,7,303759.0400390625,305003.1572265625,1.0040958,51
sh,7,149138.8784179688,145645.1032714844,.97657371,51
fh,8,2083.239501953125,2058.509387969971,.98812902,51
pr,8,209597.69921875,217369.0966796875,1.0370777,51
sh,8,336452.1970214844,357734.142578125,1.063254,51
fh,9,810.1024322509766,788.9345607757568,.97387016,51
pr,9,188348.568359375,177961.0563964844,.94484955,51
sh,9,62482.85400390625,59179.39300537109,.94713014,51
fh,10,3566.984848022461,3674.758361816406,1.0302142,51
pr,10,51040.93737792969,52869.16302490234,1.0358188,51
sh,10,39121.23388671875,42130.5595703125,1.0769231,51
fh,11,752.8193550109863,764.4579277038574,1.01546,51
pr,11,110843.5361328125,91282.912109375,.82352942,51
sh,11,0,0,1,51
fh,12,800.3312301635742,960.3974761962891,1.2,51
pr,12,0,0,1,51
sh,12,0,0,1,51
fh,1,0,0,1,52
pr,1,0,0,1,52
sh,1,0,0,1,52
fh,2,0,0,1,52
pr,2,0,0,1,52
sh,2,0,0,1,52
fh,3,0,0,1,52
pr,3,0,0,1,52
sh,3,0,0,1,52
fh,4,0,0,1,52
pr,4,2866.504577636719,2866.504577636719,1,52
sh,4,11336.25952148438,11336.25952148438,1,52
fh,5,1356.485731124878,1394.017646789551,1.0276685,52
pr,5,38178.99124908447,40754.79235839844,1.0674665,52
sh,5,22984.94525146484,22935.02966308594,.99782836,52
fh,6,769.1415882110596,756.4507064819336,.98349994,52
pr,6,59947.49267578125,58119.52001953125,.9695071,52
sh,6,300119.2016601563,289345.451171875,.96410179,52
fh,7,2866.326499938965,2861.679412841797,.99837875,52
pr,7,279293.15625,280791.4384765625,1.0053645,52
sh,7,403571.7822265625,388250.2563476563,.96203518,52
fh,8,2836.340553283691,2765.799369812012,.97512949,52
pr,8,243566.03515625,253111.1162109375,1.0391889,52
sh,8,346118.080078125,356680.265625,1.0305161,52
fh,9,1034.417266845703,1041.541614532471,1.0068873,52
pr,9,186958.40625,178327.447265625,.95383489,52
sh,9,41367.86865234375,38947.20611572266,.94148445,52
fh,10,4507.141983032227,4577.845230102539,1.015687,52
pr,10,69228.56127929688,70302.365234375,1.015511,52
sh,10,42512.98974609375,45783.2197265625,1.0769231,52
fh,11,841.0215835571289,821.3981590270996,.97666717,52
pr,11,93955.74609375,77375.3203125,.82352942,52
sh,11,0,0,1,52
fh,12,0,0,1,52
pr,12,0,0,1,52
sh,12,0,0,1,52
fh,1,0,0,1,53
pr,1,0,0,1,53
sh,1,0,0,1,53
fh,2,0,0,1,53
pr,2,0,0,1,53
sh,2,0,0,1,53
fh,3,0,0,1,53
pr,3,0,0,1,53
sh,3,0,0,1,53
fh,4,0,0,1,53
pr,4,0,0,1,53
sh,4,4215.1201171875,4215.1201171875,1,53
fh,5,695.226676940918,721.6671981811523,1.0380315,53
pr,5,13714.1142578125,14693.69384765625,1.0714285,53
sh,5,48105.14990234375,49785.689453125,1.0349348,53
fh,6,757.5230884552002,753.7206993103027,.99498051,53
pr,6,70293.90747070313,69878.64111328125,.9940924,53
sh,6,236990.4455566406,227611.015625,.96042275,53
fh,7,1801.229606628418,1796.983325958252,.99764258,53
pr,7,230393.7822265625,231524.3754882813,1.0049073,53
sh,7,277433.8408203125,266024.94140625,.95887703,53
fh,8,3264.508247375488,3160.679210662842,.9681946,53
pr,8,290326.10546875,297047.376953125,1.0231508,53
sh,8,146620.8483886719,153401.365234375,1.0462452,53
fh,9,793.0417213439941,790.2988357543945,.99654132,53
pr,9,174295.20703125,167339.2397460938,.96009088,53
sh,9,60673.98388671875,57626.84259033203,.94977844,53
fh,10,2786.339500427246,2847.93180847168,1.0221051,53
pr,10,60991.48217773438,61290.20678710938,1.0048978,53
sh,10,0,0,1,53
fh,11,646.3556804656982,673.4214668273926,1.0418744,53
pr,11,129516.8989257813,106660.9755859375,.82352942,53
sh,11,0,0,1,53
fh,12,962.9834747314453,1155.580169677734,1.2,53
pr,12,0,0,1,53
sh,12,0,0,1,53
fh,1,0,0,1,54
pr,1,0,0,1,54
sh,1,0,0,1,54
fh,2,0,0,1,54
pr,2,0,0,1,54
sh,2,0,0,1,54
fh,3,0,0,1,54
pr,3,0,0,1,54
sh,3,0,0,1,54
fh,4,0,0,1,54
pr,4,2087.503234863281,2087.503234863281,1,54
sh,4,6903.862060546875,6903.862060546875,1,54
fh,5,0,0,1,54
pr,5,45881.38678741455,48988.91052246094,1.0677295,54
sh,5,21744.89239501953,22224.03405761719,1.0220346,54
fh,6,836.8915414810181,812.0540084838867,.97032166,54
pr,6,56848.36853027344,55894.54345703125,.98322159,54
sh,6,251339.94140625,244273.986328125,.97188687,54
fh,7,3599.255294799805,3643.117324829102,1.0121864,54
pr,7,288682.740234375,287497.01171875,.99589264,54
sh,7,302535.27734375,290530.7314453125,.96032017,54
fh,8,3079.250694274902,3005.976833343506,.97620398,54
pr,8,201595.8132324219,208948.33203125,1.0364716,54
sh,8,254387.2136230469,264854.724609375,1.0411479,54
fh,9,651.7536087036133,645.772518157959,.99082309,54
pr,9,130448.708984375,127081.3449707031,.9741863,54
sh,9,46143.19873046875,43543.15817260742,.94365281,54
fh,10,3095.189682006836,3216.54956817627,1.0392092,54
pr,10,66055.60107421875,67389.59436035156,1.020195,54
sh,10,12769.87762451172,13752.17590332031,1.0769231,54
fh,11,478.8133773803711,530.0014038085938,1.1069061,54
pr,11,78634.30517578125,64757.6630859375,.82352942,54
sh,11,0,0,1,54
fh,12,0,0,1,54
pr,12,0,0,1,54
sh,12,0,0,1,54
fh,1,0,0,1,55
pr,1,0,0,1,55
sh,1,0,0,1,55
fh,2,0,0,1,55
pr,2,0,0,1,55
sh,2,0,0,1,55
fh,3,0,0,1,55
pr,3,0,0,1,55
sh,3,0,0,1,55
fh,4,0,0,1,55
pr,4,1840.609313964844,1840.609313964844,1,55
sh,4,10419.38891601563,10419.38891601563,1,55
fh,5,519.2623424530029,488.7174987792969,.94117647,55
pr,5,21391.14379882813,22919.08264160156,1.0714285,55
sh,5,27850.48681640625,28794.16979980469,1.0338839,55
fh,6,1073.97557258606,1050.618881225586,.97825211,55
pr,6,60816.19262695313,59171.9501953125,.97296375,55
sh,6,275827.4926757813,269921.765625,.97858906,55
fh,7,2593.001319885254,2588.785285949707,.99837404,55
pr,7,245473.478515625,246702.595703125,1.0050071,55
sh,7,314613.2846679688,295299.8527832031,.93861216,55
fh,8,2458.412368774414,2398.68966293335,.97570682,55
pr,8,245208.7121582031,255194.9638671875,1.0407255,55
sh,8,194914.0383300781,202842.5166015625,1.0406768,55
fh,9,1025.946098327637,1028.669025421143,1.0026541,55
pr,9,204300.994140625,195259.1892089844,.95574272,55
sh,9,25912.37329101563,24783.23291015625,.95642465,55
fh,10,3590.729309082031,3622.958000183105,1.0089755,55
pr,10,59094.474609375,61001.28039550781,1.0322671,55
sh,10,37619.40698242188,40513.20751953125,1.0769231,55
fh,11,739.2970142364502,759.0954704284668,1.0267801,55
pr,11,131201.5922851563,108048.3701171875,.82352942,55
sh,11,0,0,1,55
fh,12,376.3976383209229,451.6771659851074,1.2,55
pr,12,0,0,1,55
sh,12,0,0,1,55
fh,1,0,0,1,56
pr,1,0,0,1,56
sh,1,0,0,1,56
fh,2,0,0,1,56
pr,2,0,0,1,56
sh,2,0,0,1,56
fh,3,0,0,1,56
pr,3,0,0,1,56
sh,3,0,0,1,56
fh,4,0,0,1,56
pr,4,9347.994140625,9347.994140625,1,56
sh,4,8150.067626953125,8150.067626953125,1,56
fh,5,1282.589580535889,1324.257499694824,1.0324874,56
pr,5,18942.31915283203,20149.21301269531,1.0637141,56
sh,5,15384.61782836914,15558.80120849609,1.0113219,56
fh,6,858.4396362304688,850.6897125244141,.9909721,56
pr,6,62751.09924316406,61710.15625,.98341155,56
sh,6,218153.8549804688,213530.140625,.97880524,56
fh,7,2534.838207244873,2590.447509765625,1.021938,56
pr,7,299987.123046875,301359.576171875,1.004575,56
sh,7,258770.3422851563,247509.8659667969,.95648468,56
fh,8,2242.793327331543,2189.947639465332,.97643757,56
pr,8,146971.1020507813,151519.2900390625,1.0309461,56
sh,8,369557.8046875,386068.861328125,1.0446779,56
fh,9,997.3517837524414,984.3194942474365,.98693311,56
pr,9,196611.70703125,188511.2766113281,.95879984,56
sh,9,40154.33325195313,37765.13966369629,.94049972,56
fh,10,4960.259384155273,4892.464508056641,.98633242,56
pr,10,78312.0029296875,79311.74487304688,1.0127661,56
sh,10,24521.58325195313,26407.85888671875,1.0769231,56
fh,11,542.4178276062012,585.0146026611328,1.0785313,56
pr,11,102980.9033203125,84807.802734375,.82352942,56
sh,11,0,0,1,56
fh,12,866.462230682373,1039.754676818848,1.2,56
pr,12,0,0,1,56
sh,12,0,0,1,56
fh,1,0,0,1,57
pr,1,0,0,1,57
sh,1,0,0,1,57
fh,2,0,0,1,57
pr,2,0,0,1,57
sh,2,0,0,1,57
fh,3,0,0,1,57
pr,3,0,0,1,57
sh,3,0,0,1,57
fh,4,0,0,1,57
pr,4,11363.02807617188,11363.02807617188,1,57
sh,4,3241.193115234375,3241.193115234375,1,57
fh,5,0,0,1,57
pr,5,29328.12156677246,31150.87463378906,1.0621504,57
sh,5,18071.94909667969,18572.20367431641,1.0276812,57
fh,6,660.3206348419189,669.2038841247559,1.0134529,57
pr,6,65099.88647460938,64531.935546875,.99127573,57
sh,6,248601.9616699219,239540.728515625,.96355122,57
fh,7,2777.158561706543,2818.1455078125,1.0147586,57
pr,7,241481.9619140625,243736.400390625,1.0093359,57
sh,7,493370.91796875,464729.40625,.94194728,57
fh,8,2305.113784790039,2241.726722717285,.97250158,57
pr,8,198355.0295410156,205979.2353515625,1.0384371,57
sh,8,397450.2648925781,419875.029296875,1.0564215,57
fh,9,1077.476219177246,1085.136764526367,1.0071098,57
pr,9,151625.611328125,146432.1662597656,.96574825,57
sh,9,47044.25146484375,44812.45922851563,.95255971,57
fh,10,5125.179702758789,5121.260986328125,.99923539,57
pr,10,67531.64428710938,68323.17114257813,1.0117208,57
sh,10,23801.26708984375,25632.1337890625,1.0769231,57
fh,11,373.832236289978,446.4161510467529,1.1941618,57
pr,11,186891.326171875,153910.50390625,.82352942,57
sh,11,0,0,1,57
fh,12,732.3676872253418,878.8412246704102,1.2,57
pr,12,0,0,1,57
sh,12,0,0,1,57
fh,1,0,0,1,58
pr,1,0,0,1,58
sh,1,0,0,1,58
fh,2,0,0,1,58
pr,2,0,0,1,58
sh,2,0,0,1,58
fh,3,0,0,1,58
pr,3,0,0,1,58
sh,3,0,0,1,58
fh,4,0,0,1,58
pr,4,0,0,1,58
sh,4,6642.50244140625,6642.50244140625,1,58
fh,5,169.5623607635498,159.5881042480469,.94117647,58
pr,5,24934.52612304688,26325.39477539063,1.0557809,58
sh,5,20351.72505187988,21414.15075683594,1.0522032,58
fh,6,617.4852561950684,618.0546951293945,1.0009222,58
pr,6,44812.93579101563,43421.96142578125,.9689604,58
sh,6,149762.98828125,145877.1357421875,.97405332,58
fh,7,2355.012367248535,2370.090682983398,1.0064026,58
pr,7,260384.240234375,255597.130859375,.98161519,58
sh,7,98122.0341796875,103573.2583007813,1.0555556,58
fh,8,3712.403434753418,3605.282138824463,.97114503,58
pr,8,294196.912109375,300924.5009765625,1.0228677,58
sh,8,406964.1083984375,417841.11328125,1.0267272,58
fh,9,812.218391418457,818.5983695983887,1.0078551,58
pr,9,163108.2294921875,158200.2944335938,.96990997,58
sh,9,31559.47265625,29726.0506439209,.9419058,58
fh,10,5461.380447387695,5422.947540283203,.99296278,58
pr,10,46585.11474609375,47829.35717773438,1.026709,58
sh,10,47275.64575195313,50912.23388671875,1.0769231,58
fh,11,732.646448135376,720.5721130371094,.98351955,58
pr,11,122740.9711914063,101080.7998046875,.82352942,58
sh,11,0,0,1,58
fh,12,0,0,1,58
pr,12,0,0,1,58
sh,12,0,0,1,58
fh,1,0,0,1,59
pr,1,0,0,1,59
sh,1,0,0,1,59
fh,2,0,0,1,59
pr,2,0,0,1,59
sh,2,0,0,1,59
fh,3,0,0,1,59
pr,3,0,0,1,59
sh,3,0,0,1,59
fh,4,0,0,1,59
pr,4,7758.158935546875,7758.158935546875,1,59
sh,4,4332.9345703125,4332.9345703125,1,59
fh,5,1693.201389312744,1732.297294616699,1.0230899,59
pr,5,34997.51929473877,37392.09729003906,1.0684214,59
sh,5,23564.65478515625,23804.96832275391,1.010198,59
