mode,month,dtrip,dtrip_y2,expansion_factor,draw,state
sh,9,18814.23815917969,18736.09167480469,.99584639,34,DE
fh,10,856.6194839477539,988.407096862793,1.1538461,34,DE
pr,10,12378.34382629395,13853.73107910156,1.1191911,34,DE
sh,10,6560.08056640625,7569.32373046875,1.1538461,34,DE
fh,11,0,0,1,34,DE
pr,11,0,0,1,34,DE
sh,11,0,0,1,34,DE
fh,12,0,0,1,34,DE
pr,12,0,0,1,34,DE
sh,12,0,0,1,34,DE
fh,1,0,0,1,35,DE
pr,1,0,0,1,35,DE
sh,1,0,0,1,35,DE
fh,2,0,0,1,35,DE
pr,2,0,0,1,35,DE
sh,2,0,0,1,35,DE
fh,3,0,0,1,35,DE
pr,3,0,0,1,35,DE
sh,3,0,0,1,35,DE
fh,4,24.68312072753906,24.68312072753906,1,35,DE
pr,4,4017.210205078125,4017.210205078125,1,35,DE
sh,4,8104.075103759766,8104.075103759766,1,35,DE
fh,5,91.10502505302429,99.01002717018127,1.086768,35,DE
pr,5,10941.76978492737,12417.65666770935,1.1348855,35,DE
sh,5,13660.15258789063,14411.1962890625,1.0549806,35,DE
fh,6,812.496600151062,694.7307071685791,.85505676,35,DE
pr,6,180679.5336914063,173439.01171875,.95992619,35,DE
sh,6,31204.20867919922,33131.291015625,1.0617571,35,DE
fh,7,1113.495347976685,1113.495347976685,1,35,DE
pr,7,76651.13024902344,76651.13024902344,1,35,DE
sh,7,26164.16790771484,26164.16790771484,1,35,DE
fh,8,428.7257709503174,428.7257709503174,1,35,DE
pr,8,81333.7099609375,81333.7099609375,1,35,DE
sh,8,51389.17590332031,51389.17590332031,1,35,DE
fh,9,94.57248687744141,100.4832673072815,1.0625,35,DE
pr,9,34395.96875,35236.99792480469,1.0244514,35,DE
sh,9,35760.72509765625,35050.24291992188,.98013234,35,DE
fh,10,438.2233699560165,501.652174949646,1.1447408,35,DE
pr,10,8477.5361328125,9781.7724609375,1.1538461,35,DE
sh,10,6791.330444335938,7836.150512695313,1.1538461,35,DE
fh,11,0,0,1,35,DE
pr,11,0,0,1,35,DE
sh,11,0,0,1,35,DE
fh,12,0,0,1,35,DE
pr,12,0,0,1,35,DE
sh,12,0,0,1,35,DE
fh,1,0,0,1,36,DE
pr,1,0,0,1,36,DE
sh,1,0,0,1,36,DE
fh,2,0,0,1,36,DE
pr,2,0,0,1,36,DE
sh,2,0,0,1,36,DE
fh,3,0,0,1,36,DE
pr,3,0,0,1,36,DE
sh,3,0,0,1,36,DE
fh,4,14.67292678356171,14.67292678356171,1,36,DE
pr,4,0,0,1,36,DE
sh,4,4532.537658691406,4532.537658691406,1,36,DE
fh,5,85.71795666217804,92.58610141277313,1.080125,36,DE
pr,5,11959.43420410156,13667.9248046875,1.1428572,36,DE
sh,5,3197.101615905762,3496.958229064941,1.0937902,36,DE
fh,6,930.809268951416,842.5097122192383,.90513676,36,DE
pr,6,125069.9230957031,114049.3754882813,.9118849,36,DE
sh,6,37909.59503173828,40817.27197265625,1.0767003,36,DE
fh,7,952.927074432373,952.927074432373,1,36,DE
pr,7,95417.73291015625,95417.73291015625,1,36,DE
sh,7,16935.26422119141,16935.26422119141,1,36,DE
fh,8,1453.004486083984,1453.004486083984,1,36,DE
pr,8,79329.51782226563,79329.51782226563,1,36,DE
sh,8,28068.78379821777,28068.78379821777,1,36,DE
fh,9,177.0690689086914,179.6841592788696,1.0147687,36,DE
pr,9,24905.71533203125,25390.00610351563,1.0194449,36,DE
sh,9,39099.12158203125,37570.06475830078,.9608928,36,DE
fh,10,680.9725461006165,767.5746994018555,1.1271743,36,DE
pr,10,9484.728210449219,10453.28167724609,1.1021172,36,DE
sh,10,5108.700073242188,5894.653930664063,1.1538461,36,DE
fh,11,0,0,1,36,DE
pr,11,0,0,1,36,DE
sh,11,0,0,1,36,DE
fh,12,0,0,1,36,DE
pr,12,0,0,1,36,DE
sh,12,0,0,1,36,DE
fh,1,0,0,1,37,DE
pr,1,0,0,1,37,DE
sh,1,0,0,1,37,DE
fh,2,0,0,1,37,DE
pr,2,0,0,1,37,DE
sh,2,0,0,1,37,DE
fh,3,0,0,1,37,DE
pr,3,0,0,1,37,DE
sh,3,0,0,1,37,DE
fh,4,52.36978340148926,52.36978340148926,1,37,DE
pr,4,0,0,1,37,DE
sh,4,7024.834991455078,7024.834991455078,1,37,DE
fh,5,50.00269985198975,57.14594268798828,1.1428572,37,DE
pr,5,11713.44299316406,13386.7919921875,1.1428572,37,DE
sh,5,16234.6982421875,16890.53979492188,1.0403975,37,DE
fh,6,1070.305652618408,1009.884841918945,.94354808,37,DE
pr,6,160589.6447753906,152882.1401367188,.95200497,37,DE
sh,6,33162.49694824219,35731.03491210938,1.0774531,37,DE
fh,7,1279.688148498535,1279.688148498535,1,37,DE
pr,7,71789.31164550781,71789.31164550781,1,37,DE
sh,7,40367.78051757813,40367.78051757813,1,37,DE
fh,8,1107.984645843506,1107.984645843506,1,37,DE
pr,8,71362.26318359375,71362.26318359375,1,37,DE
sh,8,42170.90869140625,42170.90869140625,1,37,DE
fh,9,112.8027276992798,115.0966629981995,1.0203358,37,DE
pr,9,16991.43701171875,17071.85717773438,1.004733,37,DE
sh,9,23265.14831542969,23184.521484375,.99653447,37,DE
fh,10,211.1390523910522,216.9971752166748,1.0277454,37,DE
pr,10,9391.227569580078,10228.29248046875,1.0891327,37,DE
sh,10,4728.648834228516,5456.133270263672,1.1538461,37,DE
fh,11,0,0,1,37,DE
pr,11,0,0,1,37,DE
sh,11,0,0,1,37,DE
fh,12,0,0,1,37,DE
pr,12,0,0,1,37,DE
sh,12,0,0,1,37,DE
fh,1,0,0,1,38,DE
pr,1,0,0,1,38,DE
sh,1,0,0,1,38,DE
fh,2,0,0,1,38,DE
pr,2,0,0,1,38,DE
sh,2,0,0,1,38,DE
fh,3,0,0,1,38,DE
pr,3,0,0,1,38,DE
sh,3,0,0,1,38,DE
fh,4,17.51384747028351,17.51384747028351,1,38,DE
pr,4,9551.8505859375,9551.8505859375,1,38,DE
sh,4,13369.43408203125,13369.43408203125,1,38,DE
fh,5,76.98531013727188,86.72716563940048,1.1265417,38,DE
pr,5,15412.99220275879,17406.93235778809,1.1293675,38,DE
sh,5,12832.95097351074,13969.03059387207,1.0885283,38,DE
fh,6,1057.504434585571,986.1852607727051,.93255901,38,DE
pr,6,167254.482421875,162228.8671875,.96995229,38,DE
sh,6,37646.32369995117,44246.81872558594,1.1753291,38,DE
fh,7,2014.738655090332,2014.738655090332,1,38,DE
pr,7,91744.76733398438,91744.76733398438,1,38,DE
sh,7,27745.04370117188,27745.04370117188,1,38,DE
fh,8,997.4518432617188,997.4518432617188,1,38,DE
pr,8,51924.82312011719,51924.82312011719,1,38,DE
sh,8,45105.9326171875,45105.9326171875,1,38,DE
fh,9,72.72103118896484,77.26609563827515,1.0625,38,DE
pr,9,18490.77258300781,18779.31433105469,1.0156046,38,DE
sh,9,24854.27099609375,23680.31750488281,.95276654,38,DE
fh,10,649.5888385772705,728.0295639038086,1.1207545,38,DE
pr,10,11190.12213134766,12911.67938232422,1.1538461,38,DE
sh,10,3591.685211181641,4144.252166748047,1.1538461,38,DE
fh,11,0,0,1,38,DE
pr,11,0,0,1,38,DE
sh,11,0,0,1,38,DE
fh,12,0,0,1,38,DE
pr,12,0,0,1,38,DE
sh,12,0,0,1,38,DE
fh,1,0,0,1,39,DE
pr,1,0,0,1,39,DE
sh,1,0,0,1,39,DE
fh,2,0,0,1,39,DE
pr,2,0,0,1,39,DE
sh,2,0,0,1,39,DE
fh,3,0,0,1,39,DE
pr,3,0,0,1,39,DE
sh,3,0,0,1,39,DE
fh,4,10.90176665782928,10.90176665782928,1,39,DE
pr,4,0,0,1,39,DE
sh,4,8469.561996459961,8469.561996459961,1,39,DE
fh,5,41.26371699571609,42.96369951963425,1.041198,39,DE
pr,5,13518.81611633301,15255.24565124512,1.1284454,39,DE
sh,5,9314.310394287109,9854.371429443359,1.0579818,39,DE
fh,6,810.8197975158691,716.8801116943359,.88414234,39,DE
pr,6,172731.8591308594,158442.7221679688,.91727561,39,DE
sh,6,51263.01818847656,57137.24853515625,1.11459,39,DE
fh,7,2954.184692382813,2954.184692382813,1,39,DE
pr,7,63777.49975585938,63777.49975585938,1,39,DE
sh,7,31273.47839355469,31273.47839355469,1,39,DE
fh,8,1311.722129821777,1311.722129821777,1,39,DE
pr,8,77367.65502929688,77367.65502929688,1,39,DE
sh,8,61242.00573730469,61242.00573730469,1,39,DE
fh,9,116.4165779948235,122.8321750462055,1.0551089,39,DE
pr,9,30751.10498046875,30283.77215576172,.98480272,39,DE
sh,9,26477.33569335938,26496.99682617188,1.0007426,39,DE
fh,10,355.2487535476685,384.4609107971191,1.0822301,39,DE
pr,10,8655.551689147949,9829.794067382813,1.1356635,39,DE
sh,10,12099.72302246094,13961.21887207031,1.1538461,39,DE
fh,11,0,0,1,39,DE
pr,11,0,0,1,39,DE
sh,11,0,0,1,39,DE
fh,12,0,0,1,39,DE
pr,12,0,0,1,39,DE
sh,12,0,0,1,39,DE
fh,1,0,0,1,40,DE
pr,1,0,0,1,40,DE
sh,1,0,0,1,40,DE
fh,2,0,0,1,40,DE
pr,2,0,0,1,40,DE
sh,2,0,0,1,40,DE
fh,3,0,0,1,40,DE
pr,3,0,0,1,40,DE
sh,3,0,0,1,40,DE
fh,4,38.26326513290405,38.26326513290405,1,40,DE
pr,4,9843.333984375,9843.333984375,1,40,DE
sh,4,9269.9736328125,9269.9736328125,1,40,DE
fh,5,69.60384631156921,73.65625548362732,1.0582211,40,DE
pr,5,18538.9327583313,21022.34275436401,1.1339564,40,DE
sh,5,3860.033218383789,3905.268508911133,1.0117189,40,DE
fh,6,934.6086502075195,832.8454513549805,.8911168,40,DE
pr,6,108542.5451660156,105575.4536132813,.97266424,40,DE
sh,6,59987.60925292969,67934.7919921875,1.1324804,40,DE
fh,7,1044.012413024902,1044.012413024902,1,40,DE
pr,7,70449.36047363281,70449.36047363281,1,40,DE
sh,7,23009.37396240234,23009.37396240234,1,40,DE
fh,8,863.3465328216553,863.3465328216553,1,40,DE
pr,8,73745.44946289063,73745.44946289063,1,40,DE
sh,8,33248.85717773438,33248.85717773438,1,40,DE
fh,9,50.12422609329224,49.04907858371735,.97855031,40,DE
pr,9,22490.64526367188,22708.74688720703,1.0096974,40,DE
sh,9,42460.42138671875,41371.32922363281,.97435039,40,DE
fh,10,137.9858436584473,122.6540832519531,.8888889,40,DE
pr,10,11368.22650146484,12427.73919677734,1.0931995,40,DE
sh,10,6304.152984619141,7274.022674560547,1.1538461,40,DE
fh,11,0,0,1,40,DE
pr,11,0,0,1,40,DE
sh,11,0,0,1,40,DE
fh,12,0,0,1,40,DE
pr,12,0,0,1,40,DE
sh,12,0,0,1,40,DE
fh,1,0,0,1,41,DE
pr,1,0,0,1,41,DE
sh,1,0,0,1,41,DE
fh,2,0,0,1,41,DE
pr,2,0,0,1,41,DE
sh,2,0,0,1,41,DE
fh,3,0,0,1,41,DE
pr,3,0,0,1,41,DE
sh,3,0,0,1,41,DE
fh,4,2.013612225651741,2.013612225651741,1,41,DE
pr,4,0,0,1,41,DE
sh,4,4280.42317199707,4280.42317199707,1,41,DE
fh,5,74.33913624286652,80.61255252361298,1.0843891,41,DE
pr,5,10030.14389419556,11218.18069076538,1.1184466,41,DE
sh,5,14644.97738647461,15531.6926574707,1.0605474,41,DE
fh,6,908.3254623413086,826.4627380371094,.90987509,41,DE
pr,6,144058.7072753906,133369.7094726563,.9258011,41,DE
sh,6,46846.69281005859,53942.25805664063,1.1514635,41,DE
fh,7,2051.195373535156,2051.195373535156,1,41,DE
pr,7,99183.01806640625,99183.01806640625,1,41,DE
sh,7,22142.01745605469,22142.01745605469,1,41,DE
fh,8,554.170467376709,554.170467376709,1,41,DE
pr,8,69883.17529296875,69883.17529296875,1,41,DE
sh,8,39836.93505859375,39836.93505859375,1,41,DE
fh,9,35.77279686927795,34.35313403606415,.96031445,41,DE
pr,9,34817.47985839844,35361.24786376953,1.0156177,41,DE
sh,9,23102.90161132813,22656.23260498047,.9806661,41,DE
fh,10,200.5017070770264,210.8232650756836,1.0514786,41,DE
pr,10,10726.40950965881,12312.04377746582,1.1478252,41,DE
sh,10,3777.470397949219,4358.619689941406,1.1538461,41,DE
fh,11,0,0,1,41,DE
pr,11,0,0,1,41,DE
sh,11,0,0,1,41,DE
fh,12,0,0,1,41,DE
pr,12,0,0,1,41,DE
sh,12,0,0,1,41,DE
fh,1,0,0,1,42,DE
pr,1,0,0,1,42,DE
sh,1,0,0,1,42,DE
fh,2,0,0,1,42,DE
pr,2,0,0,1,42,DE
sh,2,0,0,1,42,DE
fh,3,0,0,1,42,DE
pr,3,0,0,1,42,DE
sh,3,0,0,1,42,DE
fh,4,21.58954238891602,21.58954238891602,1,42,DE
pr,4,248.1112518310547,248.1112518310547,1,42,DE
sh,4,4625.051147460938,4625.051147460938,1,42,DE
fh,5,79.14174854755402,85.50656592845917,1.080423,42,DE
pr,5,11481.44210624695,13081.62826728821,1.1393715,42,DE
sh,5,4106.285736083984,4244.980041503906,1.033776,42,DE
fh,6,1005.901165008545,920.5280456542969,.91512775,42,DE
pr,6,213242.75390625,206408.373046875,.96795022,42,DE
sh,6,9356.563110351563,7485.25048828125,.80000001,42,DE
fh,7,1531.768527984619,1531.768527984619,1,42,DE
pr,7,72887.75927734375,72887.75927734375,1,42,DE
sh,7,28205.46112060547,28205.46112060547,1,42,DE
fh,8,1503.567840576172,1503.567840576172,1,42,DE
pr,8,69648.68420410156,69648.68420410156,1,42,DE
sh,8,53284.78381347656,53284.78381347656,1,42,DE
fh,9,106.4068131446838,109.0855047702789,1.025174,42,DE
pr,9,23089.17492675781,22898.29034423828,.99173272,42,DE
sh,9,23176.86987304688,22017.33174133301,.94997001,42,DE
fh,10,630.8234825134277,727.8732490539551,1.1538461,42,DE
pr,10,12529.47454833984,13568.76977539063,1.0829481,42,DE
sh,10,6799.737915039063,7845.851440429688,1.1538461,42,DE
fh,11,0,0,1,42,DE
pr,11,0,0,1,42,DE
sh,11,0,0,1,42,DE
fh,12,0,0,1,42,DE
pr,12,0,0,1,42,DE
sh,12,0,0,1,42,DE
fh,1,0,0,1,43,DE
pr,1,0,0,1,43,DE
sh,1,0,0,1,43,DE
fh,2,0,0,1,43,DE
pr,2,0,0,1,43,DE
sh,2,0,0,1,43,DE
fh,3,0,0,1,43,DE
pr,3,0,0,1,43,DE
sh,3,0,0,1,43,DE
fh,4,35.93164443969727,35.93164443969727,1,43,DE
pr,4,6575.55322265625,6575.55322265625,1,43,DE
sh,4,5547.748443603516,5547.748443603516,1,43,DE
fh,5,59.64553737640381,68.16632843017578,1.1428572,43,DE
pr,5,8115.023878097534,9192.365587234497,1.1327589,43,DE
sh,5,11543.13366699219,11987.82568359375,1.0385244,43,DE
fh,6,850.092945098877,749.0099716186523,.88109183,43,DE
pr,6,194893.7622070313,195017.138671875,1.000633,43,DE
sh,6,64238.91265869141,72741.94555664063,1.1323658,43,DE
fh,7,1827.227035522461,1827.227035522461,1,43,DE
pr,7,88932.09350585938,88932.09350585938,1,43,DE
sh,7,28778.52551269531,28778.52551269531,1,43,DE
fh,8,1089.437508583069,1089.437508583069,1,43,DE
pr,8,76797.51843261719,76797.51843261719,1,43,DE
sh,8,18429.09729003906,18429.09729003906,1,43,DE
fh,9,99.54826283454895,103.6545399427414,1.0412492,43,DE
pr,9,26790.71496582031,26696.68658447266,.99649024,43,DE
sh,9,30126.08837890625,29003.02941894531,.96272141,43,DE
fh,10,34.63615465164185,30.78769302368164,.8888889,43,DE
pr,10,12461.88634562492,14370.01271629333,1.1531169,43,DE
sh,10,8030.332641601563,9265.768432617188,1.1538461,43,DE
fh,11,0,0,1,43,DE
pr,11,0,0,1,43,DE
sh,11,0,0,1,43,DE
fh,12,0,0,1,43,DE
pr,12,0,0,1,43,DE
sh,12,0,0,1,43,DE
fh,1,0,0,1,44,DE
pr,1,0,0,1,44,DE
sh,1,0,0,1,44,DE
fh,2,0,0,1,44,DE
pr,2,0,0,1,44,DE
sh,2,0,0,1,44,DE
fh,3,0,0,1,44,DE
pr,3,0,0,1,44,DE
sh,3,0,0,1,44,DE
fh,4,19.68519115447998,19.68519115447998,1,44,DE
pr,4,10061.52612304688,10061.52612304688,1,44,DE
sh,4,11409.76208496094,11409.76208496094,1,44,DE
fh,5,72.90174829959869,76.32478320598602,1.046954,44,DE
pr,5,5619.809112548828,5988.381256103516,1.0655844,44,DE
sh,5,968.2671813964844,1106.591064453125,1.1428572,44,DE
fh,6,877.1478652954102,800.8452529907227,.91301054,44,DE
pr,6,167949.814453125,164627.2880859375,.98021716,44,DE
sh,6,44471.73797607422,47941.13891601563,1.0780137,44,DE
fh,7,1120.862461090088,1120.862461090088,1,44,DE
pr,7,69463.27685546875,69463.27685546875,1,44,DE
sh,7,33194.19830322266,33194.19830322266,1,44,DE
fh,8,806.9143314361572,806.9143314361572,1,44,DE
pr,8,65005.40856933594,65005.40856933594,1,44,DE
sh,8,47605.6875,47605.6875,1,44,DE
fh,9,69.00687420368195,72.17250603437424,1.0458741,44,DE
pr,9,15336.13793945313,15221.66659545898,.99253583,44,DE
sh,9,33062.48486328125,32420.32861328125,.98057747,44,DE
fh,10,358.9902858734131,414.2195606231689,1.1538461,44,DE
pr,10,10979.54211425781,12210.79180908203,1.1121403,44,DE
sh,10,0,0,1,44,DE
fh,11,0,0,1,44,DE
pr,11,0,0,1,44,DE
sh,11,0,0,1,44,DE
fh,12,0,0,1,44,DE
pr,12,0,0,1,44,DE
sh,12,0,0,1,44,DE
fh,1,0,0,1,45,DE
pr,1,0,0,1,45,DE
sh,1,0,0,1,45,DE
fh,2,0,0,1,45,DE
pr,2,0,0,1,45,DE
sh,2,0,0,1,45,DE
fh,3,0,0,1,45,DE
pr,3,0,0,1,45,DE
sh,3,0,0,1,45,DE
fh,4,22.25076055526733,22.25076055526733,1,45,DE
pr,4,0,0,1,45,DE
sh,4,7219.502288818359,7219.502288818359,1,45,DE
fh,5,76.84565734863281,87.8236083984375,1.1428572,45,DE
pr,5,6230.625061035156,7120.71435546875,1.1428572,45,DE
sh,5,8047.754486083984,8564.461395263672,1.0642051,45,DE
fh,6,966.1378383636475,862.8873481750488,.89313066,45,DE
pr,6,163880.6213378906,149759.2280273438,.91383123,45,DE
sh,6,40617.68463134766,45964.33081054688,1.1316334,45,DE
fh,7,1446.094356536865,1446.094356536865,1,45,DE
pr,7,85046.2509765625,85046.2509765625,1,45,DE
sh,7,40911.25390625,40911.25390625,1,45,DE
fh,8,1281.155885696411,1281.155885696411,1,45,DE
pr,8,76539.3525390625,76539.3525390625,1,45,DE
sh,8,45976.17175292969,45976.17175292969,1,45,DE
fh,9,205.3331046104431,213.280513048172,1.038705,45,DE
pr,9,20912.78405761719,20506.70230102539,.98058212,45,DE
sh,9,18334.73120117188,17973.18280029297,.9802807,45,DE
fh,10,531.7594680786133,583.9145660400391,1.0980803,45,DE
pr,10,9250.334808349609,10048.58477783203,1.0862942,45,DE
sh,10,17994.60729980469,20763.00842285156,1.1538461,45,DE
fh,11,0,0,1,45,DE
pr,11,0,0,1,45,DE
sh,11,0,0,1,45,DE
fh,12,0,0,1,45,DE
pr,12,0,0,1,45,DE
sh,12,0,0,1,45,DE
fh,1,0,0,1,46,DE
pr,1,0,0,1,46,DE
sh,1,0,0,1,46,DE
fh,2,0,0,1,46,DE
pr,2,0,0,1,46,DE
sh,2,0,0,1,46,DE
fh,3,0,0,1,46,DE
pr,3,0,0,1,46,DE
sh,3,0,0,1,46,DE
fh,4,31.15614938735962,31.15614938735962,1,46,DE
pr,4,3829.346557617188,3829.346557617188,1,46,DE
sh,4,8002.575439453125,8002.575439453125,1,46,DE
fh,5,90.1424617767334,97.05704784393311,1.0767074,46,DE
pr,5,15684.94761276245,17767.73122024536,1.1327887,46,DE
sh,5,8403.126159667969,8393.100708007813,.99880695,46,DE
fh,6,998.5701656341553,926.9897575378418,.92831707,46,DE
pr,6,163838.9428710938,163281.4833984375,.99659753,46,DE
sh,6,37519.53643798828,40678.1015625,1.0841845,46,DE
fh,7,1941.826244354248,1941.826244354248,1,46,DE
pr,7,91862.10766601563,91862.10766601563,1,46,DE
sh,7,35199.20104980469,35199.20104980469,1,46,DE
fh,8,913.139289855957,913.139289855957,1,46,DE
pr,8,79973.00854492188,79973.00854492188,1,46,DE
sh,8,47282.44677734375,47282.44677734375,1,46,DE
fh,9,109.997386932373,112.7769374847412,1.0252693,46,DE
pr,9,25993.80432128906,26427.87139892578,1.0166988,46,DE
sh,9,29983.6591796875,28182.49711608887,.93992853,46,DE
fh,10,538.279613494873,621.0918617248535,1.1538461,46,DE
pr,10,11535.07360839844,13309.70031738281,1.1538461,46,DE
sh,10,5993.006744384766,6915.007781982422,1.1538461,46,DE
fh,11,0,0,1,46,DE
pr,11,0,0,1,46,DE
sh,11,0,0,1,46,DE
fh,12,0,0,1,46,DE
pr,12,0,0,1,46,DE
sh,12,0,0,1,46,DE
fh,1,0,0,1,47,DE
pr,1,0,0,1,47,DE
sh,1,0,0,1,47,DE
fh,2,0,0,1,47,DE
pr,2,0,0,1,47,DE
sh,2,0,0,1,47,DE
fh,3,0,0,1,47,DE
pr,3,0,0,1,47,DE
sh,3,0,0,1,47,DE
fh,4,31.42380166053772,31.42380166053772,1,47,DE
pr,4,0,0,1,47,DE
sh,4,2168.740173339844,2168.740173339844,1,47,DE
fh,5,88.90608096122742,92.65199780464172,1.0421335,47,DE
pr,5,10584.56531524658,11905.36656951904,1.1247855,47,DE
sh,5,15430.27459716797,16412.35247802734,1.0636462,47,DE
fh,6,895.7014417648315,796.6711521148682,.88943827,47,DE
pr,6,183178.6926269531,170174.6206054688,.92900884,47,DE
sh,6,10183.20007324219,8146.56005859375,.80000001,47,DE
fh,7,2004.861015319824,2004.861015319824,1,47,DE
pr,7,82034.79467773438,82034.79467773438,1,47,DE
sh,7,32009.7685546875,32009.7685546875,1,47,DE
fh,8,1122.513907432556,1122.513907432556,1,47,DE
pr,8,76960.1591796875,76960.1591796875,1,47,DE
sh,8,37590.88745117188,37590.88745117188,1,47,DE
fh,9,124.3382878303528,126.9855930805206,1.0212911,47,DE
pr,9,28720.60778808594,29341.41180419922,1.0216153,47,DE
sh,9,21081.4609375,20436.48434448242,.96940553,47,DE
fh,10,912.5071077346802,1021.034587860107,1.1189333,47,DE
pr,10,14235.30310058594,16425.34973144531,1.1538461,47,DE
sh,10,8019.291687011719,9253.028869628906,1.1538461,47,DE
fh,11,0,0,1,47,DE
pr,11,0,0,1,47,DE
sh,11,0,0,1,47,DE
fh,12,0,0,1,47,DE
pr,12,0,0,1,47,DE
sh,12,0,0,1,47,DE
fh,1,0,0,1,48,DE
pr,1,0,0,1,48,DE
sh,1,0,0,1,48,DE
fh,2,0,0,1,48,DE
pr,2,0,0,1,48,DE
sh,2,0,0,1,48,DE
fh,3,0,0,1,48,DE
pr,3,0,0,1,48,DE
sh,3,0,0,1,48,DE
fh,4,10.15895354747772,10.15895354747772,1,48,DE
pr,4,5691.082397460938,5691.082397460938,1,48,DE
sh,4,6111.967803955078,6111.967803955078,1,48,DE
fh,5,54.72105550765991,62.53834915161133,1.1428572,48,DE
pr,5,8138.613403320313,9301.2724609375,1.1428572,48,DE
sh,5,0,0,1,48,DE
fh,6,785.9171104431152,653.9813003540039,.83212501,48,DE
pr,6,162199.0795898438,155134.9248046875,.9564476,48,DE
sh,6,57643.88031005859,65695.54907226563,1.1396796,48,DE
fh,7,930.9208946228027,930.9208946228027,1,48,DE
pr,7,56168.35400390625,56168.35400390625,1,48,DE
sh,7,42884.57153320313,42884.57153320313,1,48,DE
fh,8,1176.765005111694,1176.765005111694,1,48,DE
pr,8,76190.74169921875,76190.74169921875,1,48,DE
sh,8,61641.84375,61641.84375,1,48,DE
fh,9,68.55630922317505,72.04674458503723,1.0509135,48,DE
pr,9,30666.70324707031,30904.44439697266,1.0077524,48,DE
sh,9,39202.59375,38472.46838378906,.98137558,48,DE
fh,10,390.8462963104248,438.5254802703857,1.1219896,48,DE
pr,10,11737.64956665039,13103.00280761719,1.1163225,48,DE
sh,10,6138.976654052734,7083.434600830078,1.1538461,48,DE
fh,11,0,0,1,48,DE
pr,11,0,0,1,48,DE
sh,11,0,0,1,48,DE
fh,12,0,0,1,48,DE
pr,12,0,0,1,48,DE
sh,12,0,0,1,48,DE
fh,1,0,0,1,49,DE
pr,1,0,0,1,49,DE
sh,1,0,0,1,49,DE
fh,2,0,0,1,49,DE
pr,2,0,0,1,49,DE
sh,2,0,0,1,49,DE
fh,3,0,0,1,49,DE
pr,3,0,0,1,49,DE
sh,3,0,0,1,49,DE
fh,4,25.23878216743469,25.23878216743469,1,49,DE
pr,4,11310.21459960938,11310.21459960938,1,49,DE
sh,4,4370.862464904785,4370.862464904785,1,49,DE
fh,5,96.36800682544708,103.6475514173508,1.075539,49,DE
pr,5,5383.333362579346,5988.207103729248,1.1123605,49,DE
sh,5,11005.99499511719,11197.17901611328,1.0173709,49,DE
fh,6,1048.770618438721,987.0898361206055,.94118756,49,DE
pr,6,106783.2897949219,97314.46728515625,.91132677,49,DE
sh,6,54162.65121459961,62274.42370605469,1.1497669,49,DE
fh,7,2589.229137420654,2589.229137420654,1,49,DE
pr,7,78855.4619140625,78855.4619140625,1,49,DE
sh,7,35440.30676269531,35440.30676269531,1,49,DE
fh,8,854.4152889251709,854.4152889251709,1,49,DE
pr,8,65204.83471679688,65204.83471679688,1,49,DE
sh,8,24998.7021484375,24998.7021484375,1,49,DE
fh,9,147.7137968540192,154.4754232168198,1.0457752,49,DE
pr,9,21601.81781005859,22117.22494506836,1.0238594,49,DE
sh,9,43195.07861328125,41811.98278808594,.96798027,49,DE
fh,10,690.2198631763458,787.0280055999756,1.140257,49,DE
pr,10,8297.476028442383,9037.7431640625,1.089216,49,DE
sh,10,8322.550964355469,9602.943420410156,1.1538461,49,DE
fh,11,0,0,1,49,DE
pr,11,0,0,1,49,DE
sh,11,0,0,1,49,DE
fh,12,0,0,1,49,DE
pr,12,0,0,1,49,DE
sh,12,0,0,1,49,DE
fh,1,0,0,1,50,DE
pr,1,0,0,1,50,DE
sh,1,0,0,1,50,DE
fh,2,0,0,1,50,DE
pr,2,0,0,1,50,DE
sh,2,0,0,1,50,DE
fh,3,0,0,1,50,DE
pr,3,0,0,1,50,DE
sh,3,0,0,1,50,DE
fh,4,36.82647228240967,36.82647228240967,1,50,DE
pr,4,495.3620452880859,495.3620452880859,1,50,DE
sh,4,6990.548583984375,6990.548583984375,1,50,DE
fh,5,147.7675504684448,152.6399908065796,1.0329736,50,DE
pr,5,12175.25772094727,13681.22164916992,1.1236905,50,DE
sh,5,2775.971336364746,2806.296806335449,1.0109242,50,DE
fh,6,871.6926383972168,774.5852737426758,.8885991,50,DE
pr,6,168942.6159667969,154320.5727539063,.91344965,50,DE
sh,6,61910.712890625,68629.72119140625,1.1085274,50,DE
fh,7,2068.701824188232,2068.701824188232,1,50,DE
pr,7,65198.43103027344,65198.43103027344,1,50,DE
sh,7,35930.08544921875,35930.08544921875,1,50,DE
fh,8,445.3715515136719,445.3715515136719,1,50,DE
pr,8,78487.78686523438,78487.78686523438,1,50,DE
sh,8,70501.01806640625,70501.01806640625,1,50,DE
fh,9,122.678204536438,122.6022310256958,.99938071,50,DE
pr,9,27382.78649902344,27737.96710205078,1.0129709,50,DE
sh,9,36466.40161132813,35282.75469970703,.96754146,50,DE
fh,10,82.39489459991455,73.23990631103516,.8888889,50,DE
pr,10,8278.333190917969,9551.922912597656,1.1538461,50,DE
sh,10,6223.8896484375,7181.4111328125,1.1538461,50,DE
fh,11,0,0,1,50,DE
pr,11,0,0,1,50,DE
sh,11,0,0,1,50,DE
